order_id,order_date,ship_date,customer_id,customer_name,segment,region,state,city,product_id,product_name,category,sub_category,quantity,unit_price,discount,sales,profit
ORD001804,2023-11-11,2023-11-15,CUST000371,Advait Shetty,Home Office,North,Delhi,Karol Bagh,PROD000049,Phones Feature Phones X-94,Phones,Feature Phones,2,11970.71,0.18,19631.96,3174.35
ORD001805,2023-03-18,2023-03-25,CUST000021,Atharv Das,Corporate,West,Rajasthan,Jodhpur,PROD000089,Accessories Chargers Lite-52,Accessories,Chargers,2,1867.58,0.12,3286.94,285.57
ORD001806,2023-04-04,2023-04-08,CUST000386,Arjun Kumar,Corporate,West,Rajasthan,Udaipur,PROD000125,Wearables Fitness Bands Apex-84,Wearables,Fitness Bands,1,37207.47,0.28,26789.38,5308.72
ORD001807,2023-04-20,2023-04-23,CUST000280,Vihaan Gupta,Home Office,South,Karnataka,Belagavi,PROD000182,Laptops Gaming Pro-31,Laptops,Gaming,2,76720.98,0.07,142701.02,17633.47
ORD001808,2023-05-18,2023-05-23,CUST000149,Kabir Kapoor,Small Business,North,Delhi,Rohni,PROD000006,Wearables Fitness Bands Neo-41,Wearables,Fitness Bands,2,29445.24,0.0,58890.48,4952.57
ORD001809,2024-11-20,2024-11-24,CUST000174,Kiara Gupta,Home Office,North,Delhi,Saket,PROD000060,Audio Speakers Neo-38,Audio,Speakers,2,9976.3,0.0,19952.6,5011.31
ORD001810,2025-02-03,2025-02-04,CUST000086,Reyansh Shetty,Home Office,North,Delhi,Rohni,PROD000047,Accessories Chargers Lite-15,Accessories,Chargers,1,4369.28,0.17,3626.5,434.0
ORD001811,2023-10-31,2023-11-06,CUST000133,Sara Shetty,Small Business,West,Gujarat,Vadodara,PROD000195,Audio Earbuds Pro-43,Audio,Earbuds,2,8896.75,0.24,13523.06,3551.77
ORD001812,2023-07-17,2023-07-22,CUST000230,Isha Das,Corporate,South,Karnataka,Hubli,PROD000172,Phones Smartphones Pro-96,Phones,Smartphones,2,23227.89,0.14,39951.97,2892.04
ORD001813,2023-05-10,2023-05-11,CUST000452,Sara Shetty,Corporate,West,Rajasthan,Kota,PROD000142,Phones Smartphones Neo-46,Phones,Smartphones,1,81557.42,0.19,66061.51,10242.46
ORD001814,2024-08-19,2024-08-23,CUST000405,Anaya Patel,Home Office,South,Karnataka,Belagavi,PROD000108,Laptops Ultrabooks Pro-24,Laptops,Ultrabooks,1,97111.86,0.07,90314.03,8554.57
ORD001815,2025-07-09,2025-07-12,CUST000214,Atharv Joshi,Consumer,West,Maharashtra,Nashik,PROD000082,Wearables Fitness Bands Neo-91,Wearables,Fitness Bands,1,2132.69,0.18,1748.81,-10.14
ORD001816,2023-09-02,2023-09-06,CUST000278,Vihaan Shetty,Corporate,South,Tamil Nadu,Madurai,PROD000087,Laptops Gaming Neo-93,Laptops,Gaming,1,168988.14,0.0,168988.14,15436.45
ORD001817,2024-05-01,2024-05-04,CUST000323,Advait Singh,Corporate,North,Uttar Pradesh,Varanasi,PROD000021,Accessories Cables Apex-98,Accessories,Cables,1,2259.17,0.11,2010.66,351.78
ORD001818,2024-03-15,2024-03-19,CUST000180,Isha Singh,Corporate,East,West Bengal,Kolkata,PROD000153,Phones Feature Phones Apex-45,Phones,Feature Phones,5,57078.42,0.22,222605.84,36791.07
ORD001819,2024-08-11,2024-08-15,CUST000155,Vivaan Kapoor,Small Business,Central,Madhya Pradesh,Indore,PROD000104,Accessories Cases X-87,Accessories,Cases,3,1333.36,0.18,3280.07,1026.26
ORD001820,2025-01-25,2025-01-28,CUST000243,Isha Das,Corporate,Central,Madhya Pradesh,Gwalior,PROD000069,Phones Smartphones Lite-90,Phones,Smartphones,6,9257.82,0.13,48325.82,2630.28
ORD001821,2025-07-19,2025-07-24,CUST000260,Advait Patel,Home Office,North,Uttar Pradesh,Lucknow,PROD000084,Laptops Gaming Apex-97,Laptops,Gaming,1,138959.55,0.11,123674.0,12309.17
ORD001822,2024-12-24,2024-12-27,CUST000392,Vivaan Sharma,Home Office,West,Maharashtra,Thane,PROD000009,Laptops Business X-76,Laptops,Business,2,111842.52,0.2,178948.03,25420.52
ORD001823,2024-04-25,2024-04-30,CUST000193,Aadhya Patel,Home Office,West,Rajasthan,Ajmer,PROD000108,Laptops Ultrabooks Pro-24,Laptops,Ultrabooks,2,97111.86,0.12,170916.87,16480.94
ORD001824,2023-02-16,2023-02-19,CUST000491,Sara Singh,Corporate,Central,Madhya Pradesh,Indore,PROD000195,Audio Earbuds Pro-43,Audio,Earbuds,1,8896.75,0.16,7473.27,1867.82
ORD001825,2023-10-18,2023-10-22,CUST000153,Aarav Joshi,Home Office,West,Maharashtra,Thane,PROD000028,Audio Speakers X-94,Audio,Speakers,2,9503.11,0.1,17105.6,2544.37
ORD001826,2025-06-05,2025-06-09,CUST000440,Sara Shetty,Home Office,West,Rajasthan,Ajmer,PROD000117,Phones Smartphones Plus-42,Phones,Smartphones,1,53838.79,0.07,50070.07,4280.53
ORD001827,2025-05-30,2025-06-06,CUST000012,Kiara Patel,Corporate,West,Rajasthan,Jodhpur,PROD000203,Audio Soundbars Neo-77,Audio,Soundbars,1,25815.2,0.07,24008.14,6344.15
ORD001828,2024-04-30,2024-05-02,CUST000114,Diya Das,Consumer,South,Karnataka,Bengaluru,PROD000174,Wearables Fitness Bands Plus-56,Wearables,Fitness Bands,3,11391.71,0.06,32124.62,5696.42
ORD001829,2023-08-01,2023-08-03,CUST000354,Atharv Kapoor,Home Office,South,Karnataka,Mangalore,PROD000085,Wearables Fitness Bands X-60,Wearables,Fitness Bands,1,41105.5,0.04,39461.28,5071.29
ORD001830,2024-08-22,2024-08-24,CUST000342,Anaya Joshi,Consumer,Central,Madhya Pradesh,Bhopal,PROD000141,Accessories Chargers Lite-23,Accessories,Chargers,2,3951.27,0.14,6796.18,2283.19
ORD001831,2023-11-02,2023-11-05,CUST000461,Anaya Singh,Corporate,North,Delhi,Saket,PROD000068,Laptops Business Neo-10,Laptops,Business,1,39526.77,0.0,39526.77,1598.37
ORD001832,2025-06-15,2025-06-21,CUST000258,Isha Gupta,Small Business,West,Gujarat,Ahmedabad,PROD000008,Laptops Ultrabooks Pro-70,Laptops,Ultrabooks,2,116005.06,0.04,222729.72,11781.38
ORD001833,2025-04-30,2025-05-07,CUST000300,Ira Singh,Consumer,West,Gujarat,Surat,PROD000035,Wearables Smartwatches Lite-18,Wearables,Smartwatches,2,20034.98,0.01,39669.26,4276.57
ORD001834,2024-08-31,2024-09-02,CUST000422,Atharv Iyer,Home Office,Central,Madhya Pradesh,Bhopal,PROD000028,Audio Speakers X-94,Audio,Speakers,2,9503.11,0.08,17485.72,2536.82
ORD001835,2025-01-11,2025-01-15,CUST000107,Kabir Singh,Home Office,South,Karnataka,Belagavi,PROD000020,Wearables Smartwatches Pro-21,Wearables,Smartwatches,5,39219.57,0.0,196097.85,34184.33
ORD001836,2025-01-25,2025-01-30,CUST000119,Advait Reddy,Consumer,South,Telangana,Nizamabad,PROD000163,Laptops Business Apex-47,Laptops,Business,4,154019.82,0.08,566792.94,82021.38
ORD001837,2024-07-11,2024-07-17,CUST000141,Arjun Bhat,Small Business,West,Gujarat,Vadodara,PROD000119,Laptops Business Neo-84,Laptops,Business,2,66893.66,0.15,113719.22,6357.07
ORD001838,2023-08-08,2023-08-14,CUST000141,Arjun Bhat,Small Business,West,Gujarat,Vadodara,PROD000020,Wearables Smartwatches Pro-21,Wearables,Smartwatches,2,39219.57,0.08,72164.01,12515.39
ORD001839,2023-04-08,2023-04-10,CUST000487,Arjun Patel,Home Office,West,Gujarat,Gandhinagar,PROD000092,Phones Smartphones Plus-65,Phones,Smartphones,6,66960.48,0.0,401762.88,29582.84
ORD001840,2023-04-26,2023-04-27,CUST000369,Vivaan Joshi,Small Business,South,Telangana,Khammam,PROD000062,Phones Smartphones Plus-56,Phones,Smartphones,2,95381.59,0.1,171686.86,24441.26
ORD001841,2023-10-13,2023-10-16,CUST000485,Diya Nair,Home Office,East,West Bengal,Siliguri,PROD000166,Audio Speakers Pro-69,Audio,Speakers,2,3923.04,0.1,7061.47,629.43
ORD001842,2025-05-13,2025-05-16,CUST000341,Arjun Das,Consumer,West,Gujarat,Gandhinagar,PROD000121,Laptops Business X-40,Laptops,Business,1,164514.81,0.24,125031.26,5841.41
ORD001843,2025-03-30,2025-03-31,CUST000086,Reyansh Shetty,Home Office,North,Delhi,Rohni,PROD000015,Phones Smartphones Neo-84,Phones,Smartphones,1,18871.16,0.0,18871.16,2281.04
ORD001844,2024-07-28,2024-07-30,CUST000045,Reyansh Sharma,Consumer,North,Delhi,Dwarka,PROD000003,Accessories Chargers Apex-28,Accessories,Chargers,1,1452.29,0.0,1452.29,86.99
ORD001845,2023-09-11,2023-09-14,CUST000213,Isha Reddy,Small Business,North,Delhi,Saket,PROD000207,Wearables Fitness Bands Lite-45,Wearables,Fitness Bands,1,2654.15,0.0,2654.15,-70.88
ORD001846,2025-04-29,2025-05-04,CUST000251,Atharv Bhat,Home Office,South,Tamil Nadu,Tiruchirappalli,PROD000086,Wearables Smartwatches X-19,Wearables,Smartwatches,1,31847.42,0.15,27070.31,5563.8
ORD001847,2023-04-19,2023-04-21,CUST000466,Kiara Iyer,Corporate,North,Delhi,New Delhi,PROD000156,Wearables Fitness Bands Plus-83,Wearables,Fitness Bands,2,32561.79,0.16,54703.81,8837.19
ORD001848,2025-05-31,2025-06-01,CUST000058,Vivaan Kumar,Consumer,South,Tamil Nadu,Salem,PROD000062,Phones Smartphones Plus-56,Phones,Smartphones,1,95381.59,0.05,90612.51,12660.31
ORD001849,2024-04-07,2024-04-11,CUST000416,Diya Patel,Home Office,North,Uttar Pradesh,Noida,PROD000197,Audio Speakers Apex-74,Audio,Speakers,5,21763.19,0.0,108815.95,25055.03
ORD001850,2024-09-18,2024-09-25,CUST000168,Arjun Nair,Small Business,West,Gujarat,Vadodara,PROD000186,Audio Earbuds X-10,Audio,Earbuds,1,29909.35,0.0,29909.35,5553.11
ORD001851,2023-11-19,2023-11-22,CUST000154,Kabir Iyer,Consumer,North,Uttar Pradesh,Ghaziabad,PROD000067,Phones Feature Phones X-86,Phones,Feature Phones,1,97232.12,0.0,97232.12,15388.89
ORD001852,2023-07-08,2023-07-09,CUST000221,Sara Gupta,Small Business,East,West Bengal,Siliguri,PROD000008,Laptops Ultrabooks Pro-70,Laptops,Ultrabooks,1,116005.06,0.13,100924.4,5041.36
ORD001853,2023-09-04,2023-09-09,CUST000390,Anaya Nair,Small Business,Central,Madhya Pradesh,Bhopal,PROD000043,Audio Speakers Max-67,Audio,Speakers,4,8356.78,0.0,33427.12,5678.91
ORD001854,2023-10-05,2023-10-07,CUST000314,Atharv Patel,Consumer,South,Karnataka,Mysuru,PROD000061,Accessories Cables Max-15,Accessories,Cables,2,839.29,0.0,1678.58,37.32
ORD001855,2023-12-28,2024-01-01,CUST000419,Kiara Shetty,Home Office,Central,Madhya Pradesh,Indore,PROD000107,Wearables Fitness Bands Pro-27,Wearables,Fitness Bands,1,40441.5,0.03,39228.25,6310.65
ORD001856,2024-12-19,2024-12-25,CUST000304,Anaya Joshi,Consumer,Central,Madhya Pradesh,Indore,PROD000156,Wearables Fitness Bands Plus-83,Wearables,Fitness Bands,3,32561.79,0.0,97685.37,15600.44
ORD001857,2025-01-23,2025-01-24,CUST000240,Aadhya Shetty,Corporate,North,Uttar Pradesh,Varanasi,PROD000165,Audio Earbuds Max-71,Audio,Earbuds,2,18833.56,0.02,36913.78,10300.45
ORD001858,2025-01-05,2025-01-10,CUST000407,Kiara Das,Corporate,West,Rajasthan,Kota,PROD000018,Laptops Gaming Plus-45,Laptops,Gaming,2,115278.04,0.01,228250.52,23206.09
ORD001859,2025-07-08,2025-07-12,CUST000265,Vivaan Sharma,Consumer,East,West Bengal,Asansol,PROD000052,Audio Soundbars X-63,Audio,Soundbars,1,21176.71,0.0,21176.71,3969.22
ORD001860,2024-11-13,2024-11-15,CUST000023,Kiara Mehta,Home Office,South,Tamil Nadu,Tiruchirappalli,PROD000064,Laptops Ultrabooks Apex-42,Laptops,Ultrabooks,2,159909.58,0.2,255855.33,11326.76
ORD001861,2024-06-13,2024-06-14,CUST000379,Vihaan Kapoor,Corporate,East,West Bengal,Asansol,PROD000132,Audio Headphones Pro-19,Audio,Headphones,2,14173.77,0.25,21260.66,4065.68
ORD001862,2024-01-07,2024-01-11,CUST000392,Vivaan Sharma,Home Office,West,Maharashtra,Thane,PROD000044,Phones Feature Phones Pro-48,Phones,Feature Phones,1,76169.6,0.11,67790.94,9987.21
ORD001863,2023-12-27,2024-01-02,CUST000410,Anaya Singh,Small Business,North,Delhi,New Delhi,PROD000065,Wearables Smartwatches X-58,Wearables,Smartwatches,3,35325.7,0.2,84781.68,13443.36
ORD001864,2025-02-06,2025-02-07,CUST000257,Kiara Joshi,Home Office,East,West Bengal,Asansol,PROD000051,Audio Speakers X-58,Audio,Speakers,2,29109.77,0.03,56472.95,11403.89
ORD001865,2024-04-10,2024-04-17,CUST000232,Anaya Chopra,Small Business,West,Gujarat,Gandhinagar,PROD000216,Phones Feature Phones Neo-82,Phones,Feature Phones,2,57830.35,0.0,115660.7,14848.24
ORD001866,2025-01-05,2025-01-06,CUST000240,Aadhya Shetty,Corporate,North,Uttar Pradesh,Varanasi,PROD000091,Audio Headphones Plus-25,Audio,Headphones,3,4713.33,0.02,13857.19,1524.46
ORD001867,2023-07-05,2023-07-06,CUST000347,Advait Chopra,Consumer,West,Maharashtra,Nagpur,PROD000003,Accessories Chargers Apex-28,Accessories,Chargers,4,1452.29,0.0,5809.16,643.5
ORD001868,2023-06-30,2023-07-05,CUST000479,Vivaan Kumar,Small Business,Central,Madhya Pradesh,Gwalior,PROD000165,Audio Earbuds Max-71,Audio,Earbuds,2,18833.56,0.0,37667.12,10250.97
ORD001869,2023-08-29,2023-09-04,CUST000377,Aarav Iyer,Corporate,West,Maharashtra,Nagpur,PROD000162,Wearables Fitness Bands Plus-78,Wearables,Fitness Bands,1,25108.51,0.04,24104.17,2650.02
ORD001870,2024-05-06,2024-05-13,CUST000098,Aarav Patel,Home Office,East,West Bengal,Howrah,PROD000086,Wearables Smartwatches X-19,Wearables,Smartwatches,3,31847.42,0.03,92675.99,19635.26
ORD001871,2025-06-29,2025-06-30,CUST000359,Diya Gupta,Corporate,West,Gujarat,Rajkot,PROD000153,Phones Feature Phones Apex-45,Phones,Feature Phones,3,57078.42,0.0,171235.26,28357.71
ORD001872,2024-11-23,2024-11-28,CUST000295,Sara Das,Home Office,South,Tamil Nadu,Salem,PROD000151,Wearables Fitness Bands X-73,Wearables,Fitness Bands,2,28805.3,0.04,55306.18,7221.15
ORD001873,2024-11-02,2024-11-06,CUST000316,Diya Bhat,Home Office,Central,Madhya Pradesh,Ujjain,PROD000190,Accessories Power Banks Pro-10,Accessories,Power Banks,2,4215.51,0.1,7587.92,2141.84
ORD001874,2024-01-14,2024-01-21,CUST000439,Vivaan Chopra,Corporate,South,Karnataka,Belagavi,PROD000188,Phones Feature Phones Pro-41,Phones,Feature Phones,4,27311.31,0.02,107060.34,17772.3
ORD001875,2025-07-20,2025-07-25,CUST000304,Anaya Joshi,Consumer,Central,Madhya Pradesh,Indore,PROD000022,Phones Feature Phones Pro-71,Phones,Feature Phones,2,29917.73,0.06,56245.33,5300.64
ORD001876,2025-03-24,2025-03-31,CUST000244,Atharv Kumar,Home Office,West,Gujarat,Gandhinagar,PROD000160,Audio Soundbars Neo-54,Audio,Soundbars,3,15104.37,0.03,43953.72,7637.17
ORD001877,2023-12-27,2023-12-31,CUST000238,Ira Chopra,Small Business,South,Karnataka,Mysuru,PROD000095,Phones Smartphones Neo-51,Phones,Smartphones,1,11759.91,0.21,9290.33,237.63
ORD001878,2023-02-18,2023-02-19,CUST000326,Ira Kumar,Small Business,West,Maharashtra,Nagpur,PROD000203,Audio Soundbars Neo-77,Audio,Soundbars,1,25815.2,0.08,23749.98,6123.34
ORD001879,2023-12-23,2023-12-27,CUST000453,Diya Bhat,Home Office,South,Karnataka,Mangalore,PROD000135,Accessories Chargers Max-33,Accessories,Chargers,1,3849.09,0.12,3387.2,753.48
ORD001880,2024-10-20,2024-10-22,CUST000385,Atharv Singh,Consumer,Central,Madhya Pradesh,Jabalpur,PROD000208,Audio Soundbars Lite-10,Audio,Soundbars,2,19644.84,0.01,38896.78,8967.35
ORD001881,2025-05-12,2025-05-14,CUST000092,Sara Das,Consumer,West,Maharashtra,Nashik,PROD000025,Phones Feature Phones Pro-18,Phones,Feature Phones,3,96185.82,0.13,251044.99,39753.96
ORD001882,2023-11-01,2023-11-02,CUST000162,Advait Reddy,Consumer,West,Rajasthan,Jodhpur,PROD000022,Phones Feature Phones Pro-71,Phones,Feature Phones,1,29917.73,0.0,29917.73,2626.71
ORD001883,2023-10-01,2023-10-02,CUST000256,Sara Gupta,Home Office,West,Gujarat,Gandhinagar,PROD000034,Wearables Smartwatches Apex-16,Wearables,Smartwatches,3,37907.93,0.04,109174.84,24727.79
ORD001884,2023-03-19,2023-03-21,CUST000114,Diya Das,Consumer,South,Karnataka,Bengaluru,PROD000045,Phones Smartphones Lite-71,Phones,Smartphones,1,76636.13,0.0,76636.13,9474.49
ORD001885,2025-07-09,2025-07-10,CUST000146,Aadhya Kapoor,Corporate,Central,Madhya Pradesh,Bhopal,PROD000142,Phones Smartphones Neo-46,Phones,Smartphones,4,81557.42,0.1,293606.71,45778.56
ORD001886,2024-01-15,2024-01-19,CUST000211,Isha Sharma,Small Business,East,West Bengal,Asansol,PROD000214,Audio Speakers Plus-90,Audio,Speakers,1,15135.5,0.09,13773.3,3571.49
ORD001887,2025-06-24,2025-06-27,CUST000395,Aarav Nair,Small Business,South,Karnataka,Bengaluru,PROD000020,Wearables Smartwatches Pro-21,Wearables,Smartwatches,4,39219.57,0.15,133346.54,23082.91
ORD001888,2024-07-17,2024-07-20,CUST000483,Advait Iyer,Home Office,Central,Madhya Pradesh,Jabalpur,PROD000154,Phones Feature Phones Neo-36,Phones,Feature Phones,2,99787.72,0.04,191592.42,28018.29
ORD001889,2023-03-19,2023-03-20,CUST000353,Isha Mehta,Home Office,West,Rajasthan,Udaipur,PROD000212,Accessories Cables Max-95,Accessories,Cables,1,2293.41,0.13,1995.27,70.25
ORD001890,2024-11-17,2024-11-18,CUST000397,Sara Singh,Small Business,West,Gujarat,Vadodara,PROD000058,Audio Soundbars Lite-73,Audio,Soundbars,2,8712.2,0.09,15856.2,2664.45
ORD001891,2023-02-11,2023-02-16,CUST000340,Ira Sharma,Home Office,Central,Madhya Pradesh,Gwalior,PROD000023,Laptops Gaming Max-22,Laptops,Gaming,1,104484.18,0.05,99259.97,8133.86
ORD001892,2023-08-18,2023-08-19,CUST000176,Anaya Gupta,Small Business,Central,Madhya Pradesh,Ujjain,PROD000047,Accessories Chargers Lite-15,Accessories,Chargers,2,4369.28,0.06,8214.25,1298.72
ORD001893,2023-12-30,2023-12-31,CUST000224,Ira Kumar,Corporate,West,Gujarat,Surat,PROD000046,Phones Smartphones X-34,Phones,Smartphones,2,44820.51,0.04,86055.38,9412.15
ORD001894,2023-04-14,2023-04-20,CUST000196,Ira Nair,Home Office,North,Delhi,Karol Bagh,PROD000192,Accessories Cables X-47,Accessories,Cables,3,2765.39,0.0,8296.17,2159.12
ORD001895,2024-10-27,2024-10-30,CUST000440,Sara Shetty,Home Office,West,Rajasthan,Ajmer,PROD000183,Audio Speakers X-58,Audio,Speakers,1,7382.82,0.05,7013.68,800.27
ORD001896,2024-04-21,2024-04-23,CUST000147,Ira Mehta,Corporate,East,West Bengal,Durgapur,PROD000049,Phones Feature Phones X-94,Phones,Feature Phones,4,11970.71,0.18,39263.93,6317.37
ORD001897,2025-05-20,2025-05-24,CUST000195,Isha Mehta,Small Business,South,Telangana,Nizamabad,PROD000089,Accessories Chargers Lite-52,Accessories,Chargers,1,1867.58,0.16,1568.77,118.27
ORD001898,2023-11-14,2023-11-18,CUST000279,Sara Gupta,Home Office,West,Rajasthan,Jaipur,PROD000162,Wearables Fitness Bands Plus-78,Wearables,Fitness Bands,1,25108.51,0.0,25108.51,3036.94
ORD001899,2023-06-07,2023-06-13,CUST000046,Arjun Chopra,Corporate,West,Gujarat,Ahmedabad,PROD000189,Wearables Fitness Bands Plus-39,Wearables,Fitness Bands,6,21868.08,0.12,115463.46,21386.74
ORD001900,2024-01-11,2024-01-18,CUST000364,Atharv Kapoor,Home Office,North,Delhi,Karol Bagh,PROD000056,Laptops Business Neo-45,Laptops,Business,1,80349.01,0.0,80349.01,4681.68
ORD001901,2025-05-12,2025-05-18,CUST000052,Diya Reddy,Corporate,West,Gujarat,Ahmedabad,PROD000163,Laptops Business Apex-47,Laptops,Business,2,154019.82,0.0,308039.64,44552.77
ORD001902,2023-08-21,2023-08-22,CUST000374,Reyansh Reddy,Consumer,South,Karnataka,Hubli,PROD000070,Accessories Cables Plus-12,Accessories,Cables,1,2764.86,0.06,2598.97,722.73
ORD001903,2025-07-04,2025-07-07,CUST000270,Aarav Kapoor,Home Office,West,Rajasthan,Kota,PROD000167,Phones Smartphones Apex-77,Phones,Smartphones,2,62552.59,0.11,111343.61,6737.26
ORD001904,2025-04-12,2025-04-14,CUST000297,Vivaan Chopra,Home Office,West,Gujarat,Vadodara,PROD000027,Laptops Gaming Neo-78,Laptops,Gaming,5,116015.68,0.17,481465.07,52549.03
ORD001905,2025-07-03,2025-07-05,CUST000342,Anaya Joshi,Consumer,Central,Madhya Pradesh,Bhopal,PROD000156,Wearables Fitness Bands Plus-83,Wearables,Fitness Bands,1,32561.79,0.02,31910.55,4969.94
ORD001906,2024-11-16,2024-11-20,CUST000163,Aadhya Singh,Small Business,West,Maharashtra,Pune,PROD000087,Laptops Gaming Neo-93,Laptops,Gaming,4,168988.14,0.0,675952.56,63223.99
ORD001907,2025-06-05,2025-06-08,CUST000138,Isha Chopra,Consumer,West,Rajasthan,Ajmer,PROD000117,Phones Smartphones Plus-42,Phones,Smartphones,3,53838.79,0.09,146979.9,13368.44
ORD001908,2025-01-08,2025-01-15,CUST000144,Diya Reddy,Consumer,West,Maharashtra,Mumbai,PROD000083,Laptops Gaming Plus-72,Laptops,Gaming,6,88836.61,0.1,479717.69,41925.76
ORD001909,2024-07-31,2024-08-02,CUST000247,Kiara Nair,Home Office,West,Gujarat,Gandhinagar,PROD000072,Wearables Fitness Bands Neo-94,Wearables,Fitness Bands,3,34433.03,0.07,96068.15,13729.1
ORD001910,2025-07-29,2025-08-05,CUST000107,Kabir Singh,Home Office,South,Karnataka,Belagavi,PROD000181,Audio Earbuds Apex-97,Audio,Earbuds,2,17751.33,0.09,32307.42,3912.43
ORD001911,2024-03-22,2024-03-28,CUST000086,Reyansh Shetty,Home Office,North,Delhi,Rohni,PROD000196,Audio Speakers Plus-41,Audio,Speakers,1,12853.29,0.04,12339.16,1143.66
ORD001912,2023-08-26,2023-08-30,CUST000031,Advait Bhat,Home Office,Central,Madhya Pradesh,Bhopal,PROD000069,Phones Smartphones Lite-90,Phones,Smartphones,3,9257.82,0.26,20552.36,1065.41
ORD001913,2025-06-23,2025-06-29,CUST000226,Atharv Bhat,Small Business,Central,Madhya Pradesh,Ujjain,PROD000205,Laptops Business X-16,Laptops,Business,7,73972.16,0.05,491914.86,68336.17
ORD001914,2025-01-18,2025-01-23,CUST000111,Advait Chopra,Home Office,South,Karnataka,Bengaluru,PROD000201,Audio Earbuds X-43,Audio,Earbuds,2,19929.64,0.1,35873.35,4984.27
ORD001915,2024-04-11,2024-04-18,CUST000330,Advait Patel,Small Business,South,Tamil Nadu,Salem,PROD000057,Phones Smartphones Pro-59,Phones,Smartphones,1,50660.25,0.09,46100.83,4053.82
ORD001916,2023-02-13,2023-02-19,CUST000140,Diya Das,Home Office,East,West Bengal,Asansol,PROD000194,Accessories Cases Max-41,Accessories,Cases,1,4336.57,0.1,3902.91,1149.24
ORD001917,2023-10-10,2023-10-17,CUST000026,Atharv Gupta,Corporate,North,Delhi,New Delhi,PROD000148,Audio Headphones Pro-75,Audio,Headphones,4,11305.51,0.12,39795.4,6875.86
ORD001918,2023-01-16,2023-01-17,CUST000199,Vihaan Bhat,Consumer,East,West Bengal,Siliguri,PROD000121,Laptops Business X-40,Laptops,Business,2,164514.81,0.09,299416.95,14414.77
ORD001919,2025-03-09,2025-03-12,CUST000468,Reyansh Mehta,Home Office,South,Telangana,Warangal,PROD000005,Accessories Power Banks Max-89,Accessories,Power Banks,7,3483.03,0.21,19261.16,5610.73
ORD001920,2024-03-10,2024-03-16,CUST000021,Atharv Das,Corporate,West,Rajasthan,Jodhpur,PROD000088,Accessories Chargers X-62,Accessories,Chargers,3,2403.85,0.02,7067.32,2603.85
ORD001921,2025-02-14,2025-02-16,CUST000328,Sara Kapoor,Small Business,West,Gujarat,Surat,PROD000123,Wearables Fitness Bands Max-13,Wearables,Fitness Bands,6,18806.72,0.0,112840.32,27472.47
ORD001922,2025-06-16,2025-06-19,CUST000021,Atharv Das,Corporate,West,Rajasthan,Jodhpur,PROD000125,Wearables Fitness Bands Apex-84,Wearables,Fitness Bands,3,37207.47,0.07,103808.84,20919.39
ORD001923,2023-12-25,2023-12-30,CUST000421,Reyansh Kapoor,Corporate,West,Maharashtra,Nashik,PROD000208,Audio Soundbars Lite-10,Audio,Soundbars,4,19644.84,0.0,78579.36,18632.6
ORD001924,2024-07-14,2024-07-18,CUST000449,Anaya Reddy,Consumer,West,Gujarat,Gandhinagar,PROD000163,Laptops Business Apex-47,Laptops,Business,1,154019.82,0.0,154019.82,22116.52
ORD001925,2023-08-22,2023-08-25,CUST000309,Aarav Gupta,Home Office,East,West Bengal,Durgapur,PROD000197,Audio Speakers Apex-74,Audio,Speakers,1,21763.19,0.0,21763.19,4920.27
ORD001926,2023-04-13,2023-04-14,CUST000105,Advait Gupta,Home Office,West,Gujarat,Rajkot,PROD000050,Laptops Ultrabooks Plus-28,Laptops,Ultrabooks,2,178944.72,0.16,300627.13,14334.31
ORD001927,2025-01-19,2025-01-20,CUST000142,Aadhya Sharma,Consumer,North,Uttar Pradesh,Noida,PROD000100,Wearables Fitness Bands Pro-72,Wearables,Fitness Bands,1,28813.67,0.06,27084.85,2172.9
ORD001928,2024-06-18,2024-06-23,CUST000003,Diya Reddy,Consumer,North,Delhi,New Delhi,PROD000089,Accessories Chargers Lite-52,Accessories,Chargers,1,1867.58,0.06,1755.53,56.55
ORD001929,2024-02-07,2024-02-11,CUST000071,Ira Mehta,Small Business,West,Maharashtra,Mumbai,PROD000180,Accessories Cases Pro-33,Accessories,Cases,2,2371.71,0.14,4079.34,709.02
ORD001930,2024-04-25,2024-05-02,CUST000372,Arjun Patel,Consumer,West,Maharashtra,Thane,PROD000059,Audio Earbuds Neo-82,Audio,Earbuds,1,14143.98,0.11,12588.14,1159.26
ORD001931,2024-07-22,2024-07-25,CUST000460,Aarav Kumar,Home Office,West,Gujarat,Rajkot,PROD000086,Wearables Smartwatches X-19,Wearables,Smartwatches,4,31847.42,0.0,127389.68,27012.14
ORD001932,2025-01-26,2025-02-01,CUST000480,Sara Joshi,Small Business,South,Tamil Nadu,Salem,PROD000191,Audio Earbuds Pro-75,Audio,Earbuds,1,23490.3,0.14,20201.66,3627.2
ORD001933,2023-01-17,2023-01-18,CUST000316,Diya Bhat,Home Office,Central,Madhya Pradesh,Ujjain,PROD000017,Phones Feature Phones X-82,Phones,Feature Phones,2,97017.41,0.07,180452.38,21607.46
ORD001934,2023-05-13,2023-05-18,CUST000451,Arjun Kumar,Consumer,South,Karnataka,Bengaluru,PROD000030,Wearables Smartwatches Plus-67,Wearables,Smartwatches,5,6435.71,0.18,26386.41,5948.49
